date,city,temperature,aqi
2024-09-14,Jaipur,22.1,155
2024-09-14,Lucknow,35.1,103
2024-09-14,Bhopal,37.3,290
2024-09-15,Mumbai,36.1,314
2024-09-15,Delhi,31.8,210
2024-09-15,Bengaluru,25.4,125
2024-09-15,Chennai,28.5,139
2024-09-15,Kolkata,36.7,132
2024-09-15,Hyderabad,25.1,303
2024-09-15,Ahmedabad,31.6,336
2024-09-15,Jaipur,24.7,228
2024-09-15,Lucknow,31.1,169
2024-09-15,Bhopal,40.8,85
2024-09-16,Mumbai,27.2,105
2024-09-16,Delhi,34.4,209
2024-09-16,Bengaluru,26.4,347
2024-09-16,Chennai,25.0,93
2024-09-16,Kolkata,28.4,181
2024-09-16,Hyderabad,34.5,270
2024-09-16,Ahmedabad,34.8,334
2024-09-16,Jaipur,26.8,286
2024-09-16,Lucknow,29.3,60
2024-09-16,Bhopal,37.6,274
2024-09-17,Mumbai,22.7,59
2024-09-17,Delhi,26.5,88
2024-09-17,Bengaluru,32.1,316
2024-09-17,Chennai,30.4,160
2024-09-17,Kolkata,27.9,201
2024-09-17,Hyderabad,20.8,149
2024-09-17,Ahmedabad,28.4,315
2024-09-17,Jaipur,30.1,329
2024-09-17,Lucknow,30.0,77
2024-09-17,Bhopal,24.6,111
2024-09-18,Mumbai,24.8,260
2024-09-18,Delhi,34.4,128
2024-09-18,Bengaluru,33.7,286
2024-09-18,Chennai,27.4,57
2024-09-18,Kolkata,29.9,206
2024-09-18,Hyderabad,40.0,202
2024-09-18,Ahmedabad,31.6,148
2024-09-18,Jaipur,23.3,270
2024-09-18,Lucknow,32.2,188
2024-09-18,Bhopal,31.4,117
2024-09-19,Mumbai,24.7,255
2024-09-19,Delhi,36.0,257
2024-09-19,Bengaluru,36.0,58
2024-09-19,Chennai,36.0,303
2024-09-19,Kolkata,25.1,164
2024-09-19,Hyderabad,20.0,164
2024-09-19,Ahmedabad,33.5,291
2024-09-19,Jaipur,23.4,95
2024-09-19,Lucknow,39.2,287
2024-09-19,Bhopal,36.5,185
2024-09-20,Mumbai,27.0,245
2024-09-20,Delhi,21.9,301
2024-09-20,Bengaluru,23.7,111
2024-09-20,Chennai,30.9,305
2024-09-20,Kolkata,26.0,56
2024-09-20,Hyderabad,31.6,144
2024-09-20,Ahmedabad,28.6,295
2024-09-20,Jaipur,22.5,62
2024-09-20,Lucknow,23.1,73
2024-09-20,Bhopal,38.0,208
2024-09-21,Mumbai,29.7,239
2024-09-21,Delhi,33.9,288
2024-09-21,Bengaluru,26.7,190
2024-09-21,Chennai,30.2,257
2024-09-21,Kolkata,40.2,333
2024-09-21,Hyderabad,30.2,227
2024-09-21,Ahmedabad,32.0,165
2024-09-21,Jaipur,36.7,267
2024-09-21,Lucknow,38.5,257
2024-09-21,Bhopal,31.1,331
2024-09-22,Mumbai,26.6,239
2024-09-22,Delhi,20.1,127
2024-09-22,Bengaluru,19.8,159
2024-09-22,Chennai,21.0,139
2024-09-22,Kolkata,33.8,81
2024-09-22,Hyderabad,36.2,252
2024-09-22,Ahmedabad,24.2,257
2024-09-22,Jaipur,18.7,181
2024-09-22,Lucknow,36.5,72
2024-09-22,Bhopal,39.4,151
2024-09-23,Mumbai,38.9,233
2024-09-23,Delhi,36.8,218
2024-09-23,Bengaluru,38.1,42
2024-09-23,Chennai,27.6,199
2024-09-23,Kolkata,29.5,266
2024-09-23,Hyderabad,33.6,109
2024-09-23,Ahmedabad,41.5,79
2024-09-23,Jaipur,22.0,158
2024-09-23,Lucknow,21.6,289
2024-09-23,Bhopal,33.9,177
2024-09-24,Mumbai,26.9,247
2024-09-24,Delhi,30.1,244
2024-09-24,Bengaluru,36.1,340
2024-09-24,Chennai,31.8,254
2024-09-24,Kolkata,35.6,68
2024-09-24,Hyderabad,28.4,156
2024-09-24,Ahmedabad,31.6,243
2024-09-24,Jaipur,25.8,171
2024-09-24,Lucknow,31.9,135
2024-09-24,Bhopal,33.3,91
2024-09-25,Mumbai,34.0,232
2024-09-25,Delhi,33.1,263
2024-09-25,Bengaluru,25.6,95
2024-09-25,Chennai,35.5,282
2024-09-25,Kolkata,26.2,62
2024-09-25,Hyderabad,30.6,245
2024-09-25,Ahmedabad,34.8,294
2024-09-25,Jaipur,29.3,235
2024-09-25,Lucknow,23.9,120
2024-09-25,Bhopal,27.2,110
2024-09-26,Mumbai,36.6,314
2024-09-26,Delhi,34.7,275
2024-09-26,Bengaluru,38.0,258
2024-09-26,Chennai,39.5,306
2024-09-26,Kolkata,24.6,73
2024-09-26,Hyderabad,19.0,113
2024-09-26,Ahmedabad,39.1,149
2024-09-26,Jaipur,36.7,312
2024-09-26,Lucknow,21.5,307
2024-09-26,Bhopal,35.6,71
2024-09-27,Mumbai,39.7,251
2024-09-27,Delhi,24.7,307
2024-09-27,Bengaluru,27.3,227
2024-09-27,Chennai,39.2,339
2024-09-27,Kolkata,27.2,320
2024-09-27,Hyderabad,34.3,166
2024-09-27,Ahmedabad,28.2,213
2024-09-27,Jaipur,36.4,225
2024-09-27,Lucknow,37.5,332
2024-09-27,Bhopal,35.1,183
2024-09-28,Mumbai,22.3,211
2024-09-28,Delhi,36.4,297
2024-09-28,Bengaluru,29.8,245
2024-09-28,Chennai,35.3,156
2024-09-28,Kolkata,33.0,212
2024-09-28,Hyderabad,34.7,85
2024-09-28,Ahmedabad,27.1,207
2024-09-28,Jaipur,29.2,296
2024-09-28,Lucknow,39.6,318
2024-09-28,Bhopal,26.5,256
2024-09-29,Mumbai,30.3,265
2024-09-29,Delhi,23.8,339
2024-09-29,Bengaluru,24.3,349
2024-09-29,Chennai,21.6,116
2024-09-29,Kolkata,18.0,281
2024-09-29,Hyderabad,19.7,147
2024-09-29,Ahmedabad,30.0,48
2024-09-29,Jaipur,23.4,64
2024-09-29,Lucknow,36.1,64
2024-09-29,Bhopal,29.5,67
2024-09-30,Mumbai,21.5,294
2024-09-30,Delhi,36.3,285
2024-09-30,Bengaluru,31.6,342
2024-09-30,Chennai,21.2,286
2024-09-30,Kolkata,32.8,205
2024-09-30,Hyderabad,25.4,240
2024-09-30,Ahmedabad,29.4,264
2024-09-30,Jaipur,25.2,157
2024-09-30,Lucknow,35.9,114
2024-09-30,Bhopal,26.8,165
2024-10-01,Mumbai,38.0,144
2024-10-01,Delhi,33.7,339
2024-10-01,Bengaluru,23.0,68
2024-10-01,Chennai,25.2,309
2024-10-01,Kolkata,34.1,100
2024-10-01,Hyderabad,23.1,308
2024-10-01,Ahmedabad,28.4,153
2024-10-01,Jaipur,34.5,291
2024-10-01,Lucknow,24.5,229
2024-10-01,Bhopal,28.4,327
2024-10-02,Mumbai,41.2,294
2024-10-02,Delhi,28.3,167
2024-10-02,Bengaluru,26.2,146
2024-10-02,Chennai,23.7,183
2024-10-02,Kolkata,33.3,260
2024-10-02,Hyderabad,35.7,254
2024-10-02,Ahmedabad,22.1,311
2024-10-02,Jaipur,32.8,45
2024-10-02,Lucknow,36.3,307
2024-10-02,Bhopal,41.5,165
2024-10-03,Mumbai,26.9,216
2024-10-03,Delhi,32.6,127
2024-10-03,Bengaluru,32.3,125
2024-10-03,Chennai,24.7,307
2024-10-03,Kolkata,28.1,269
2024-10-03,Hyderabad,32.4,220
2024-10-03,Ahmedabad,24.7,102
2024-10-03,Jaipur,32.0,169
2024-10-03,Lucknow,25.9,140
2024-10-03,Bhopal,32.9,245
2024-10-04,Mumbai,26.6,49
2024-10-04,Delhi,32.3,75
2024-10-04,Bengaluru,30.0,149
2024-10-04,Chennai,25.1,79
2024-10-04,Kolkata,37.8,203
2024-10-04,Hyderabad,23.9,192
2024-10-04,Ahmedabad,33.3,59
2024-10-04,Jaipur,32.4,68
2024-10-04,Lucknow,33.4,193
2024-10-04,Bhopal,29.9,257
2024-10-05,Mumbai,20.4,46
2024-10-05,Delhi,28.1,241
2024-10-05,Bengaluru,35.5,94
2024-10-05,Chennai,23.1,79
2024-10-05,Kolkata,33.9,260
2024-10-05,Hyderabad,32.9,77
2024-10-05,Ahmedabad,21.7,328
2024-10-05,Jaipur,22.1,212
2024-10-05,Lucknow,23.8,194
2024-10-05,Bhopal,32.9,313
2024-10-06,Mumbai,27.9,346
2024-10-06,Delhi,36.5,81
2024-10-06,Bengaluru,23.1,128
2024-10-06,Chennai,31.0,119
2024-10-06,Kolkata,23.0,48
2024-10-06,Hyderabad,26.7,104
2024-10-06,Ahmedabad,33.0,335
2024-10-06,Jaipur,29.1,335
2024-10-06,Lucknow,33.1,292
2024-10-06,Bhopal,25.8,74
2024-10-07,Mumbai,36.1,96
2024-10-07,Delhi,26.5,144
2024-10-07,Bengaluru,26.9,322
2024-10-07,Chennai,38.6,332
2024-10-07,Kolkata,19.4,265
2024-10-07,Hyderabad,24.9,260
2024-10-07,Ahmedabad,28.3,266
2024-10-07,Jaipur,23.5,346
2024-10-07,Lucknow,23.9,250
2024-10-07,Bhopal,22.8,155
2024-10-08,Mumbai,22.6,49
2024-10-08,Delhi,37.8,246
2024-10-08,Bengaluru,26.8,198
2024-10-08,Chennai,27.5,55
2024-10-08,Kolkata,20.8,338
2024-10-08,Hyderabad,26.4,82
2024-10-08,Ahmedabad,28.5,59
2024-10-08,Jaipur,28.2,43
2024-10-08,Lucknow,26.2,223
2024-10-08,Bhopal,22.0,304
2024-10-09,Mumbai,27.7,345
2024-10-09,Delhi,28.4,173
2024-10-09,Bengaluru,34.1,128
2024-10-09,Chennai,24.0,154
2024-10-09,Kolkata,39.4,87
2024-10-09,Hyderabad,20.9,91
2024-10-09,Ahmedabad,28.7,301
2024-10-09,Jaipur,27.0,241
2024-10-09,Lucknow,30.3,139
2024-10-09,Bhopal,33.1,144
2024-10-10,Mumbai,32.0,283
2024-10-10,Delhi,19.9,228
2024-10-10,Bengaluru,32.4,81
2024-10-10,Chennai,34.8,164
2024-10-10,Kolkata,19.9,141
2024-10-10,Hyderabad,38.1,335
2024-10-10,Ahmedabad,31.4,180
2024-10-10,Jaipur,26.9,344
2024-10-10,Lucknow,40.5,110
2024-10-10,Bhopal,27.4,70
2024-10-11,Mumbai,28.4,290
2024-10-11,Delhi,38.6,219
2024-10-11,Bengaluru,37.2,262
2024-10-11,Chennai,24.5,226
2024-10-11,Kolkata,34.5,266
2024-10-11,Hyderabad,29.2,142
2024-10-11,Ahmedabad,28.8,73
2024-10-11,Jaipur,29.0,61
2024-10-11,Lucknow,19.0,180
2024-10-11,Bhopal,39.5,71
2024-10-12,Mumbai,29.6,287
2024-10-12,Delhi,30.5,199
2024-10-12,Bengaluru,32.0,141
2024-10-12,Chennai,36.1,189
2024-10-12,Kolkata,28.5,290
2024-10-12,Hyderabad,36.2,49
2024-10-12,Ahmedabad,19.5,76
2024-10-12,Jaipur,26.6,155
2024-10-12,Lucknow,22.2,135
2024-10-12,Bhopal,35.8,290
2024-10-13,Mumbai,34.9,49
2024-10-13,Delhi,29.3,287
2024-10-13,Bengaluru,30.7,109
2024-10-13,Chennai,32.4,65
2024-10-13,Kolkata,30.7,64
2024-10-13,Hyderabad,31.5,232
2024-10-13,Ahmedabad,39.6,219
2024-10-13,Jaipur,23.1,94
2024-10-13,Lucknow,31.3,91
2024-10-13,Bhopal,27.7,297
2024-10-14,Mumbai,27.7,274
2024-10-14,Delhi,37.7,69
2024-10-14,Bengaluru,22.8,274
2024-10-14,Chennai,38.0,214
2024-10-14,Kolkata,27.3,76
2024-10-14,Hyderabad,32.2,180
2024-10-14,Ahmedabad,37.3,54
2024-10-14,Jaipur,40.3,288
2024-10-14,Lucknow,33.3,325
2024-10-14,Bhopal,26.2,184
2024-10-15,Mumbai,29.2,340
2024-10-15,Delhi,36.1,179
2024-10-15,Bengaluru,25.6,108
2024-10-15,Chennai,36.0,50
2024-10-15,Kolkata,24.9,245
2024-10-15,Hyderabad,32.3,153
2024-10-15,Ahmedabad,27.7,345
2024-10-15,Jaipur,36.9,202
2024-10-15,Lucknow,26.9,101
2024-10-15,Bhopal,27.5,255
2024-10-16,Mumbai,19.8,188
2024-10-16,Delhi,30.2,230
2024-10-16,Bengaluru,28.4,56
2024-10-16,Chennai,23.5,90
2024-10-16,Kolkata,23.2,318
2024-10-16,Hyderabad,31.0,67
2024-10-16,Ahmedabad,33.4,336
2024-10-16,Jaipur,21.7,320
2024-10-16,Lucknow,31.5,112
2024-10-16,Bhopal,29.4,326
2024-10-17,Mumbai,26.1,48
2024-10-17,Delhi,37.9,83
2024-10-17,Bengaluru,36.1,172
2024-10-17,Chennai,36.0,204
2024-10-17,Kolkata,34.8,52
2024-10-17,Hyderabad,24.6,289
2024-10-17,Ahmedabad,30.9,301
2024-10-17,Jaipur,34.4,338
2024-10-17,Lucknow,27.3,184
2024-10-17,Bhopal,34.8,191
2024-10-18,Mumbai,34.0,62
2024-10-18,Delhi,26.4,256
2024-10-18,Bengaluru,39.3,66
2024-10-18,Chennai,35.5,238
2024-10-18,Kolkata,36.7,239
2024-10-18,Hyderabad,38.0,182
2024-10-18,Ahmedabad,36.9,247
2024-10-18,Jaipur,27.3,98
2024-10-18,Lucknow,19.2,84
2024-10-18,Bhopal,33.1,259
2024-10-19,Mumbai,32.2,58
2024-10-19,Delhi,26.4,132
2024-10-19,Bengaluru,21.2,285
2024-10-19,Chennai,20.8,101
2024-10-19,Kolkata,31.8,235
2024-10-19,Hyderabad,25.4,257
2024-10-19,Ahmedabad,39.4,284
2024-10-19,Jaipur,30.3,231
2024-10-19,Lucknow,26.5,212
2024-10-19,Bhopal,20.7,77
2024-10-20,Mumbai,28.8,109
2024-10-20,Delhi,29.4,197
2024-10-20,Bengaluru,31.8,201
2024-10-20,Chennai,33.9,268
2024-10-20,Kolkata,24.7,240
2024-10-20,Hyderabad,32.5,269
2024-10-20,Ahmedabad,25.3,270
2024-10-20,Jaipur,39.2,306
2024-10-20,Lucknow,32.2,329
2024-10-20,Bhopal,25.7,199
2024-10-21,Mumbai,21.3,180
2024-10-21,Delhi,20.8,143
2024-10-21,Bengaluru,31.2,46
2024-10-21,Chennai,20.6,138
2024-10-21,Kolkata,28.0,44
2024-10-21,Hyderabad,28.0,152
2024-10-21,Ahmedabad,35.6,86
2024-10-21,Jaipur,19.0,263
2024-10-21,Lucknow,26.4,172
2024-10-21,Bhopal,35.8,92
2024-10-22,Mumbai,37.9,235
2024-10-22,Delhi,38.3,225
2024-10-22,Bengaluru,30.8,292
2024-10-22,Chennai,34.1,193
2024-10-22,Kolkata,26.9,293
2024-10-22,Hyderabad,24.0,71
2024-10-22,Ahmedabad,34.7,70
2024-10-22,Jaipur,25.2,192
2024-10-22,Lucknow,40.4,339
2024-10-22,Bhopal,20.1,84
2024-10-23,Mumbai,26.7,272
2024-10-23,Delhi,30.4,207
2024-10-23,Bengaluru,26.4,310
2024-10-23,Chennai,37.2,230
2024-10-23,Kolkata,21.7,333
2024-10-23,Hyderabad,27.1,238
2024-10-23,Ahmedabad,21.2,151
2024-10-23,Jaipur,33.5,203
2024-10-23,Lucknow,23.7,262
2024-10-23,Bhopal,37.6,232
2024-10-24,Mumbai,27.8,85
2024-10-24,Delhi,36.5,200
2024-10-24,Bengaluru,25.2,210
2024-10-24,Chennai,40.7,192
2024-10-24,Kolkata,31.9,106
2024-10-24,Hyderabad,41.0,55
2024-10-24,Ahmedabad,39.0,97
2024-10-24,Jaipur,24.3,108
2024-10-24,Lucknow,30.0,183
2024-10-24,Bhopal,39.2,268
2024-10-25,Mumbai,34.8,96
2024-10-25,Delhi,29.7,113
2024-10-25,Bengaluru,36.6,167
2024-10-25,Chennai,24.1,277
2024-10-25,Kolkata,33.8,121
2024-10-25,Hyderabad,27.9,159
2024-10-25,Ahmedabad,28.4,72
2024-10-25,Jaipur,36.0,42
2024-10-25,Lucknow,32.2,145
2024-10-25,Bhopal,37.9,319
2024-10-26,Mumbai,30.8,110
2024-10-26,Delhi,27.2,125
2024-10-26,Bengaluru,31.4,331
2024-10-26,Chennai,25.6,163
2024-10-26,Kolkata,36.3,187
2024-10-26,Hyderabad,22.2,235
2024-10-26,Ahmedabad,23.3,107
2024-10-26,Jaipur,26.8,234
2024-10-26,Lucknow,25.0,120
2024-10-26,Bhopal,28.0,119
2024-10-27,Mumbai,33.0,133
2024-10-27,Delhi,26.7,130
2024-10-27,Bengaluru,39.3,94
2024-10-27,Chennai,34.7,50
2024-10-27,Kolkata,31.4,323
2024-10-27,Hyderabad,24.9,288
2024-10-27,Ahmedabad,33.4,342
2024-10-27,Jaipur,24.1,143
2024-10-27,Lucknow,34.0,102
2024-10-27,Bhopal,34.3,243
2024-10-28,Mumbai,27.8,92
2024-10-28,Delhi,22.4,93
2024-10-28,Bengaluru,27.8,96
2024-10-28,Chennai,24.8,193
2024-10-28,Kolkata,35.1,77
2024-10-28,Hyderabad,27.1,184
2024-10-28,Ahmedabad,20.0,135
2024-10-28,Jaipur,35.6,183
2024-10-28,Lucknow,20.4,230
2024-10-28,Bhopal,28.8,279
2024-10-29,Mumbai,38.5,245
2024-10-29,Delhi,37.6,116
2024-10-29,Bengaluru,34.5,54
2024-10-29,Chennai,34.2,60
2024-10-29,Kolkata,39.9,238
2024-10-29,Hyderabad,31.8,335
2024-10-29,Ahmedabad,23.0,196
2024-10-29,Jaipur,25.4,63
2024-10-29,Lucknow,20.1,296
2024-10-29,Bhopal,28.0,180
2024-10-30,Mumbai,38.2,116
2024-10-30,Delhi,31.0,327
2024-10-30,Bengaluru,32.0,131
2024-10-30,Chennai,28.1,212
2024-10-30,Kolkata,27.2,253
2024-10-30,Hyderabad,23.7,105
2024-10-30,Ahmedabad,35.9,293
2024-10-30,Jaipur,37.2,79
2024-10-30,Lucknow,24.1,326
2024-10-30,Bhopal,31.4,325
2024-10-31,Mumbai,37.8,218
2024-10-31,Delhi,27.3,263
2024-10-31,Bengaluru,39.2,58
2024-10-31,Chennai,20.7,128
2024-10-31,Kolkata,31.2,225
2024-10-31,Hyderabad,31.3,267
2024-10-31,Ahmedabad,33.2,324
2024-10-31,Jaipur,31.8,251
2024-10-31,Lucknow,37.3,77
2024-10-31,Bhopal,22.0,143
2024-11-01,Mumbai,37.9,231
2024-11-01,Delhi,25.8,40
2024-11-01,Bengaluru,21.7,92
2024-11-01,Chennai,35.1,105
2024-11-01,Kolkata,37.9,332
2024-11-01,Hyderabad,26.7,169
2024-11-01,Ahmedabad,30.4,270
2024-11-01,Jaipur,34.1,260
2024-11-01,Lucknow,26.0,284
2024-11-01,Bhopal,24.4,55
2024-11-02,Mumbai,27.6,78
2024-11-02,Delhi,39.3,99
2024-11-02,Bengaluru,33.4,177
2024-11-02,Chennai,33.3,131
2024-11-02,Kolkata,42.1,63
2024-11-02,Hyderabad,21.4,78
2024-11-02,Ahmedabad,41.0,115
2024-11-02,Jaipur,25.8,154
2024-11-02,Lucknow,37.8,272
2024-11-02,Bhopal,27.3,239
2024-11-03,Mumbai,34.7,177
2024-11-03,Delhi,41.9,276
2024-11-03,Bengaluru,32.8,210
2024-11-03,Chennai,26.6,226
2024-11-03,Kolkata,22.4,73
2024-11-03,Hyderabad,21.5,66
2024-11-03,Ahmedabad,41.6,192
2024-11-03,Jaipur,22.6,126
2024-11-03,Lucknow,22.3,320
2024-11-03,Bhopal,22.0,273
2024-11-04,Mumbai,36.6,226
2024-11-04,Delhi,32.3,110
2024-11-04,Bengaluru,23.5,213
2024-11-04,Chennai,38.2,166
2024-11-04,Kolkata,36.5,165
2024-11-04,Hyderabad,32.2,206
2024-11-04,Ahmedabad,24.6,80
2024-11-04,Jaipur,32.3,277
2024-11-04,Lucknow,27.5,161
2024-11-04,Bhopal,31.7,304
2024-11-05,Mumbai,37.2,317
2024-11-05,Delhi,22.2,347
2024-11-05,Bengaluru,30.8,287
2024-11-05,Chennai,27.7,119
2024-11-05,Kolkata,37.5,51
2024-11-05,Hyderabad,30.5,297
2024-11-05,Ahmedabad,36.5,100
2024-11-05,Jaipur,36.7,254
2024-11-05,Lucknow,32.3,320
2024-11-05,Bhopal,21.6,329
2024-11-06,Mumbai,29.9,74
2024-11-06,Delhi,38.9,305
2024-11-06,Bengaluru,21.6,319
2024-11-06,Chennai,24.2,236
2024-11-06,Kolkata,35.1,211
2024-11-06,Hyderabad,24.5,210
2024-11-06,Ahmedabad,25.4,224
2024-11-06,Jaipur,28.0,189
2024-11-06,Lucknow,37.9,170
2024-11-06,Bhopal,24.2,64
2024-11-07,Mumbai,25.4,298
2024-11-07,Delhi,22.6,125
2024-11-07,Bengaluru,37.7,321
2024-11-07,Chennai,26.2,251
2024-11-07,Kolkata,21.2,73
2024-11-07,Hyderabad,35.5,213
2024-11-07,Ahmedabad,23.9,266
2024-11-07,Jaipur,23.3,265
2024-11-07,Lucknow,23.6,84
2024-11-07,Bhopal,30.0,310
2024-11-08,Mumbai,34.1,201
2024-11-08,Delhi,31.4,145
2024-11-08,Bengaluru,23.8,172
2024-11-08,Chennai,33.3,232
2024-11-08,Kolkata,26.3,87
2024-11-08,Hyderabad,26.6,62
2024-11-08,Ahmedabad,21.9,70
2024-11-08,Jaipur,31.9,348
2024-11-08,Lucknow,25.6,107
2024-11-08,Bhopal,29.0,144
2024-11-09,Mumbai,20.4,192
2024-11-09,Delhi,34.8,60
2024-11-09,Bengaluru,24.8,76
2024-11-09,Chennai,33.4,132
2024-11-09,Kolkata,40.3,268
2024-11-09,Hyderabad,31.8,110
2024-11-09,Ahmedabad,38.1,121
2024-11-09,Jaipur,28.6,254
2024-11-09,Lucknow,35.0,334
2024-11-09,Bhopal,30.8,344
2024-11-10,Mumbai,32.3,50
2024-11-10,Delhi,38.2,66
2024-11-10,Bengaluru,19.5,117
2024-11-10,Chennai,23.4,162
2024-11-10,Kolkata,22.3,100
2024-11-10,Hyderabad,19.6,162
2024-11-10,Ahmedabad,22.2,138
2024-11-10,Jaipur,31.2,338
2024-11-10,Lucknow,30.3,122
2024-11-10,Bhopal,24.0,118
2024-11-11,Mumbai,22.2,150
2024-11-11,Delhi,31.2,219
2024-11-11,Bengaluru,34.6,90
2024-11-11,Chennai,26.7,202
2024-11-11,Kolkata,29.6,95
2024-11-11,Hyderabad,39.7,182
2024-11-11,Ahmedabad,27.6,132
2024-11-11,Jaipur,37.1,289
2024-11-11,Lucknow,33.9,288
2024-11-11,Bhopal,36.6,259
2024-11-12,Mumbai,28.1,156
2024-11-12,Delhi,34.0,126
2024-11-12,Bengaluru,29.6,239
2024-11-12,Chennai,18.3,103
2024-11-12,Kolkata,38.9,247
2024-11-12,Hyderabad,39.5,146
2024-11-12,Ahmedabad,22.7,348
2024-11-12,Jaipur,21.0,250
2024-11-12,Lucknow,25.1,301
2024-11-12,Bhopal,25.9,297
2024-11-13,Mumbai,25.4,145
2024-11-13,Delhi,24.7,75
2024-11-13,Bengaluru,24.4,94
2024-11-13,Chennai,31.0,277
2024-11-13,Kolkata,29.2,340
2024-11-13,Hyderabad,26.8,310
2024-11-13,Ahmedabad,36.1,267
2024-11-13,Jaipur,37.4,187
2024-11-13,Lucknow,35.8,88
2024-11-13,Bhopal,34.2,314
2024-11-14,Mumbai,30.0,219
2024-11-14,Delhi,24.7,98
2024-11-14,Bengaluru,24.8,252
2024-11-14,Chennai,24.5,137
2024-11-14,Kolkata,27.1,245
2024-11-14,Hyderabad,35.7,329
2024-11-14,Ahmedabad,32.5,288
2024-11-14,Jaipur,28.0,46
2024-11-14,Lucknow,20.4,189
2024-11-14,Bhopal,23.0,319
2024-11-15,Mumbai,35.5,122
2024-11-15,Delhi,36.1,336
2024-11-15,Bengaluru,21.4,70
2024-11-15,Chennai,20.6,270
2024-11-15,Kolkata,24.7,213
2024-11-15,Hyderabad,32.7,71
2024-11-15,Ahmedabad,35.6,180
2024-11-15,Jaipur,39.2,305
2024-11-15,Lucknow,35.4,153
2024-11-15,Bhopal,33.2,116
2024-11-16,Mumbai,23.0,323
2024-11-16,Delhi,22.4,40
2024-11-16,Bengaluru,23.2,334
2024-11-16,Chennai,25.9,82
2024-11-16,Kolkata,19.9,198
2024-11-16,Hyderabad,34.0,47
2024-11-16,Ahmedabad,24.1,245
2024-11-16,Jaipur,23.9,215
2024-11-16,Lucknow,34.5,169
2024-11-16,Bhopal,32.3,89
2024-11-17,Mumbai,30.8,130
2024-11-17,Delhi,20.4,148
2024-11-17,Bengaluru,38.3,93
2024-11-17,Chennai,21.9,145
2024-11-17,Kolkata,32.4,281
2024-11-17,Hyderabad,22.9,241
2024-11-17,Ahmedabad,28.8,293
2024-11-17,Jaipur,22.0,263
2024-11-17,Lucknow,31.0,229
2024-11-17,Bhopal,29.3,291
2024-11-18,Mumbai,38.8,68
2024-11-18,Delhi,23.9,106
2024-11-18,Bengaluru,35.8,122
2024-11-18,Chennai,28.4,266
2024-11-18,Kolkata,33.3,137
2024-11-18,Hyderabad,20.0,237
2024-11-18,Ahmedabad,31.8,188
2024-11-18,Jaipur,30.9,153
2024-11-18,Lucknow,24.4,348
2024-11-18,Bhopal,34.6,109
2024-11-19,Mumbai,28.1,260
2024-11-19,Delhi,25.4,119
2024-11-19,Bengaluru,35.6,225
2024-11-19,Chennai,35.6,105
2024-11-19,Kolkata,37.1,141
2024-11-19,Hyderabad,28.8,309
2024-11-19,Ahmedabad,39.1,315
2024-11-19,Jaipur,31.9,110
2024-11-19,Lucknow,36.3,60
2024-11-19,Bhopal,33.9,107
2024-11-20,Mumbai,28.4,282
2024-11-20,Delhi,39.3,166
2024-11-20,Bengaluru,34.3,129
2024-11-20,Chennai,32.3,110
2024-11-20,Kolkata,28.4,289
2024-11-20,Hyderabad,31.5,63
2024-11-20,Ahmedabad,37.5,128
2024-11-20,Jaipur,23.5,200
2024-11-20,Lucknow,18.0,114
2024-11-20,Bhopal,33.6,190
2024-11-21,Mumbai,22.2,135
2024-11-21,Delhi,30.5,169
2024-11-21,Bengaluru,29.7,158
2024-11-21,Chennai,34.9,327
2024-11-21,Kolkata,35.7,270
2024-11-21,Hyderabad,22.2,256
2024-11-21,Ahmedabad,23.2,341
2024-11-21,Jaipur,19.4,221
2024-11-21,Lucknow,36.1,82
2024-11-21,Bhopal,32.1,190
2024-11-22,Mumbai,36.0,342
2024-11-22,Delhi,25.7,322
2024-11-22,Bengaluru,24.2,182
2024-11-22,Chennai,32.4,318
2024-11-22,Kolkata,31.6,116
2024-11-22,Hyderabad,29.2,64
2024-11-22,Ahmedabad,34.4,237
2024-11-22,Jaipur,21.8,196
2024-11-22,Lucknow,32.9,297
2024-11-22,Bhopal,26.3,148
2024-11-23,Mumbai,33.9,161
2024-11-23,Delhi,40.4,227
2024-11-23,Bengaluru,30.2,78
2024-11-23,Chennai,23.8,113
2024-11-23,Kolkata,30.8,246
2024-11-23,Hyderabad,25.4,252
2024-11-23,Ahmedabad,23.5,284
2024-11-23,Jaipur,33.1,340
2024-11-23,Lucknow,28.6,321
2024-11-23,Bhopal,22.0,89
2024-11-24,Mumbai,27.8,147
2024-11-24,Delhi,21.0,248
2024-11-24,Bengaluru,22.7,222
2024-11-24,Chennai,35.0,247
2024-11-24,Kolkata,24.2,51
2024-11-24,Hyderabad,25.9,213
2024-11-24,Ahmedabad,37.8,341
2024-11-24,Jaipur,17.9,134
2024-11-24,Lucknow,25.2,162
2024-11-24,Bhopal,27.8,139
2024-11-25,Mumbai,26.5,247
2024-11-25,Delhi,29.2,68
2024-11-25,Bengaluru,35.5,338
2024-11-25,Chennai,33.0,195
2024-11-25,Kolkata,31.6,52
2024-11-25,Hyderabad,27.2,264
2024-11-25,Ahmedabad,34.4,292
2024-11-25,Jaipur,31.1,203
2024-11-25,Lucknow,30.9,126
2024-11-25,Bhopal,29.0,104
2024-11-26,Mumbai,31.1,74
2024-11-26,Delhi,30.5,177
2024-11-26,Bengaluru,38.0,322
2024-11-26,Chennai,21.6,49
2024-11-26,Kolkata,40.4,146
