city,date,aqi
Hyderabad,14-02-2025 17:00:00,11.0
Hyderabad,14-02-2025 17:00:00,15.0
Chennai,14-02-2025 17:00:00,18.0
Chennai,14-02-2025 17:00:00,100.0
Chennai,14-02-2025 17:00:00,3.0
Chennai,14-02-2025 17:00:00,17.0
Ghaziabad,14-02-2025 17:00:00,22.0
Gorakhpur,14-02-2025 17:00:00,1.0
Gorakhpur,14-02-2025 17:00:00,34.0
Greater Noida,14-02-2025 17:00:00,79.0
Greater Noida,14-02-2025 17:00:00,11.0
Greater Noida,14-02-2025 17:00:00,51.0
Hapur,14-02-2025 17:00:00,40.0
Ghaziabad,14-02-2025 17:00:00,85.0
Ghaziabad,14-02-2025 17:00:00,70.0
Ghaziabad,14-02-2025 17:00:00,84.0
Ghaziabad,14-02-2025 17:00:00,55.0
Ghaziabad,14-02-2025 17:00:00,70.0
Ghaziabad,14-02-2025 17:00:00,66.0
Ghaziabad,14-02-2025 17:00:00,9.0
Ghaziabad,14-02-2025 17:00:00,13.0
Agra,14-02-2025 17:00:00,65.0
Agra,14-02-2025 17:00:00,2.0
Baghpat,14-02-2025 17:00:00,39.0
Bareilly,14-02-2025 17:00:00,36.0
Bulandshahr,14-02-2025 17:00:00,26.0
Firozabad,14-02-2025 17:00:00,17.0
Firozabad,14-02-2025 17:00:00,8.0
Firozabad,14-02-2025 17:00:00,36.0
Firozabad,14-02-2025 17:00:00,2.0
Hyderabad,14-02-2025 17:00:00,44.0
Hyderabad,14-02-2025 17:00:00,138.0
Hyderabad,14-02-2025 17:00:00,6.0
Agartala,14-02-2025 17:00:00,31.0
Agra,14-02-2025 17:00:00,34.0
Agra,14-02-2025 17:00:00,30.0
Agra,14-02-2025 17:00:00,8.0
Agra,14-02-2025 17:00:00,40.0
Agra,14-02-2025 17:00:00,14.0
Hapur,14-02-2025 17:00:00,13.0
Jhansi,14-02-2025 17:00:00,27.0
Kanpur,14-02-2025 17:00:00,2.0
Khurja,14-02-2025 17:00:00,3.0
Khurja,14-02-2025 17:00:00,46.0
Lucknow,14-02-2025 17:00:00,7.0
Hyderabad,14-02-2025 17:00:00,13.0
Hyderabad,14-02-2025 17:00:00,18.0
Hyderabad,14-02-2025 17:00:00,80.0
Moradabad,14-02-2025 17:00:00,34.0
Moradabad,14-02-2025 17:00:00,21.0
Moradabad,14-02-2025 17:00:00,25.0
Moradabad,14-02-2025 17:00:00,45.0
Muzaffarnagar,14-02-2025 17:00:00,78.0
Noida,14-02-2025 17:00:00,33.0
Noida,14-02-2025 17:00:00,69.0
Moradabad,14-02-2025 17:00:00,26.0
Moradabad,14-02-2025 17:00:00,27.0
Moradabad,14-02-2025 17:00:00,8.0
Moradabad,14-02-2025 17:00:00,87.0
Moradabad,14-02-2025 17:00:00,26.0
Moradabad,14-02-2025 17:00:00,25.0
Moradabad,14-02-2025 17:00:00,6.0
Varanasi,14-02-2025 17:00:00,2.0
Varanasi,14-02-2025 17:00:00,10.0
Varanasi,14-02-2025 17:00:00,30.0
Varanasi,14-02-2025 17:00:00,2.0
Vrindavan,14-02-2025 17:00:00,72.0
Dehradun,14-02-2025 17:00:00,79.0
Dehradun,14-02-2025 17:00:00,3.0
Asansol,14-02-2025 17:00:00,32.0
Asansol,14-02-2025 17:00:00,124.0
Asansol,14-02-2025 17:00:00,145.0
Asansol,14-02-2025 17:00:00,7.0
Asansol,14-02-2025 17:00:00,56.0
Asansol,14-02-2025 17:00:00,148.0
Asansol,14-02-2025 17:00:00,29.0
Barrackpore,14-02-2025 17:00:00,124.0
Barrackpore,14-02-2025 17:00:00,62.0
Noida,14-02-2025 17:00:00,62.0
Noida,14-02-2025 17:00:00,120.0
Noida,14-02-2025 17:00:00,8.0
Noida,14-02-2025 17:00:00,9.0
Noida,14-02-2025 17:00:00,38.0
Lucknow,14-02-2025 17:00:00,58.0
Lucknow,14-02-2025 17:00:00,12.0
Meerut,14-02-2025 17:00:00,6.0
Meerut,14-02-2025 17:00:00,12.0
Meerut,14-02-2025 17:00:00,12.0
Prayagraj,14-02-2025 17:00:00,35.0
Durgapur,14-02-2025 17:00:00,82.0
Durgapur,14-02-2025 17:00:00,17.0
Durgapur,14-02-2025 17:00:00,6.0
Durgapur,14-02-2025 17:00:00,38.0
Haldia,14-02-2025 17:00:00,157.0
Howrah,14-02-2025 17:00:00,101.0
Howrah,14-02-2025 17:00:00,149.0
Howrah,14-02-2025 17:00:00,5.0
Howrah,14-02-2025 17:00:00,3.0
Howrah,14-02-2025 17:00:00,14.0
Howrah,14-02-2025 17:00:00,54.0
Howrah,14-02-2025 17:00:00,171.0
Howrah,14-02-2025 17:00:00,32.0
Howrah,14-02-2025 17:00:00,44.0
Howrah,14-02-2025 17:00:00,203.0
Howrah,14-02-2025 17:00:00,9.0
Howrah,14-02-2025 17:00:00,14.0
Howrah,14-02-2025 17:00:00,65.0
Kolkata,14-02-2025 17:00:00,165.0
Kolkata,14-02-2025 17:00:00,11.0
Kolkata,14-02-2025 17:00:00,23.0
Kolkata,14-02-2025 17:00:00,55.0
Kolkata,14-02-2025 17:00:00,16.0
Kolkata,14-02-2025 17:00:00,7.0
Kolkata,14-02-2025 17:00:00,17.0
Kolkata,14-02-2025 17:00:00,24.0
Kolkata,14-02-2025 17:00:00,190.0
Kolkata,14-02-2025 17:00:00,127.0
Kolkata,14-02-2025 17:00:00,24.0
Kolkata,14-02-2025 17:00:00,62.0
Siliguri,14-02-2025 17:00:00,15.0
